Name	Probability	Cycle	Input_1	Input_2	Input_3	Input_4	Input_5	Output
Test773	0.189151831	5	1 0 0 1 0	0 0 0 0 1	1 1 1 1 1	1 1 0 0 1	1 0 1 1 0	0 0 0 1 1
Test774	0.784930317	5	0 0 0 1 0	0 1 0 0 1	0 1 0 0 1	1 0 1 1 0	0 0 0 0 0	1 0 1 0 0
Test775	0.982497483	5	1 1 0 0 1	1 1 0 1 0	1 1 1 0 1	1 0 0 0 0	1 1 1 1 0	1 0 0 0 0
Test776	0.311841335	5	0 0 0 0 0	0 1 1 1 0	1 1 1 1 1	0 1 0 0 1	0 1 1 1 0	1 0 1 1 0
Test777	0.518064491	5	1 0 0 0 1	1 0 0 1 1	1 1 1 1 0	0 0 1 1 0	1 1 1 1 0	0 0 1 0 0
Test778	0.377404345	5	0 1 1 1 0	0 1 0 1 0	1 1 0 1 0	1 0 1 0 0	0 0 1 0 0	0 1 1 1 0
Test779	0.824585572	5	1 1 0 1 1	0 0 0 0 0	0 1 0 0 0	1 0 1 0 1	1 1 1 1 1	1 1 0 0 1
Test780	0.805547172	5	1 0 0 0 1	1 1 1 0 1	0 0 0 0 1	1 0 0 1 0	1 1 1 0 0	0 0 0 1 1
Test781	0.196226106	5	0 1 1 1 1	1 0 0 0 0	0 1 0 1 1	1 1 1 1 0	1 1 1 0 1	1 0 1 1 1
Test782	0.888276798	5	1 1 0 0 0	1 1 0 1 0	0 1 1 1 1	0 1 0 0 1	1 0 1 0 0	1 0 0 0 0
Test783	0.351047392	5	1 0 0 0 1	1 1 0 1 1	1 0 0 0 1	0 0 1 0 0	0 1 1 0 1	1 0 0 1 0
Test784	0.565203632	5	1 1 0 0 1	0 0 1 0 1	1 1 1 1 0	1 1 1 1 1	0 0 0 0 1	1 1 1 0 0
Test785	0.422369302	5	1 0 0 1 0	0 0 0 0 1	0 0 0 1 0	1 0 1 1 1	0 0 1 1 1	0 0 0 0 1
Test786	0.643558012	5	1 1 0 1 0	0 0 1 0 1	0 1 1 1 1	1 1 0 0 1	1 0 1 1 0	1 1 1 1 1
Test787	0.832074069	5	1 1 0 0 1	0 0 0 0 1	1 0 0 0 1	0 0 1 0 0	0 1 0 0 1	0 0 1 0 0
Test788	0.936503238	5	1 1 0 0 0	0 0 1 0 1	0 0 0 1 1	1 0 1 0 1	0 0 1 0 1	0 1 1 1 0
Test789	0.614013862	5	0 0 1 0 1	0 0 1 0 0	1 0 0 1 0	0 1 1 1 0	1 1 1 0 1	0 0 0 0 0
Test790	0.426966323	5	0 0 1 1 0	0 1 0 1 1	1 0 0 1 1	0 0 1 1 1	1 1 1 1 0	0 0 1 1 1
Test791	0.428139921	5	1 1 1 0 0	1 1 1 1 0	0 1 1 0 0	0 1 0 1 0	0 1 0 0 0	0 1 1 0 0
Test792	0.803996303	5	1 0 0 1 0	1 0 1 1 1	1 0 0 1 0	1 1 1 0 1	0 0 1 1 1	0 1 1 0 1
Test793	0.712778352	5	1 0 1 0 1	0 0 0 1 0	1 0 1 0 0	0 1 0 1 0	1 1 1 0 1	1 0 1 0 0
Test794	0.146314615	5	0 1 1 1 1	1 0 0 0 0	0 1 1 0 1	1 0 0 0 1	1 0 1 0 1	1 0 1 1 0
Test795	0.712956933	5	0 1 0 0 1	0 0 0 0 0	0 0 1 1 0	1 0 1 0 0	0 1 0 1 1	1 0 0 0 0
Test796	0.849313162	5	1 1 0 0 1	0 1 1 0 0	1 0 0 0 0	0 0 0 0 1	1 1 0 0 0	1 1 1 0 0
Test797	0.222270766	5	1 1 0 1 0	1 0 0 1 0	1 1 1 1 0	0 0 0 1 1	1 1 1 0 0	0 1 0 0 1
Test798	0.476748617	5	1 0 1 1 0	0 1 1 1 1	0 1 0 1 1	0 1 1 1 1	0 0 1 0 0	1 1 0 0 1
Test799	0.180185017	5	1 0 1 1 0	1 1 1 1 0	1 0 0 1 1	0 0 1 0 1	1 1 0 1 1	0 0 1 0 1
Test800	0.368874917	5	1 1 1 1 1	1 1 0 1 0	0 1 1 0 0	0 1 0 1 1	0 0 1 0 0	0 0 1 1 0
Test801	0.918703649	5	1 1 1 1 0	1 1 0 0 1	0 1 1 0 1	1 1 1 1 0	0 0 0 0 0	1 0 1 0 0
Test802	0.581805686	5	0 1 0 0 0	0 1 0 0 1	0 1 0 1 1	0 1 1 0 1	0 1 1 1 0	0 1 0 0 1
Test803	0.744765207	5	0 0 1 0 1	1 1 0 1 0	0 1 0 1 0	0 0 1 0 1	1 1 1 1 0	0 1 1 1 0
Test804	0.439666887	5	1 1 0 1 1	1 1 0 0 1	0 1 0 1 1	1 0 0 0 0	1 1 0 1 1	0 0 0 1 0
Test805	0.827465836	5	1 1 1 1 0	1 0 1 1 0	1 1 1 0 1	1 1 0 0 1	0 1 0 0 1	0 0 1 0 1
Test806	0.221867699	5	1 0 0 0 1	1 1 0 0 0	0 0 0 1 0	1 1 1 0 0	1 0 0 0 1	0 0 1 1 0
Test807	0.259117757	5	1 0 1 0 1	1 0 1 0 1	0 1 1 0 1	1 0 0 0 0	0 1 0 1 1	1 0 1 1 0
Test808	0.111227089	5	0 0 0 1 1	1 1 1 0 1	0 1 1 0 1	0 0 0 1 0	1 0 1 0 1	0 0 1 0 0
Test809	0.618965755	5	1 1 0 1 1	0 1 0 0 1	0 0 0 1 1	1 0 1 1 1	1 0 1 1 0	1 0 0 0 0
Test810	0.683879314	5	1 1 1 0 0	0 1 1 0 1	1 1 1 1 0	1 1 1 1 0	0 1 1 0 1	1 1 1 0 0
Test811	0.079150218	5	0 1 0 0 0	1 0 0 1 1	1 0 1 0 1	1 0 0 0 0	1 1 1 1 1	0 0 0 0 1
Test812	0.340696484	5	1 0 1 0 0	0 1 1 1 0	0 1 1 1 1	1 0 1 1 1	1 1 1 0 0	1 1 1 1 0
Test813	0.236355036	5	1 0 0 1 1	0 1 0 0 0	0 1 1 1 0	1 1 1 0 0	0 1 0 0 0	0 0 0 0 1
Test814	0.213219826	5	1 1 0 1 0	1 0 0 1 0	0 1 1 1 1	0 1 0 1 1	0 1 1 0 1	0 0 0 0 1
Test815	0.280754691	5	0 0 1 1 0	0 0 0 1 1	0 1 0 1 1	0 1 1 0 1	0 0 0 1 1	0 0 0 0 0
Test816	0.480104877	5	1 1 1 0 0	1 0 0 1 1	0 0 0 1 1	0 0 0 0 0	1 1 0 0 0	1 0 1 0 0
Test817	0.455847091	5	1 0 1 1 0	1 0 1 0 0	0 1 0 1 1	0 0 0 0 1	0 0 0 0 1	0 1 0 0 1
Test818	0.824764291	5	1 1 0 0 0	1 0 1 0 1	1 0 0 0 1	1 0 0 0 0	0 0 1 0 1	0 1 0 0 1
Test819	0.117745555	5	1 0 1 1 1	1 0 1 1 1	0 0 0 1 1	1 0 1 1 1	0 1 0 0 0	1 1 1 0 0
Test820	0.074325767	5	1 0 0 1 1	1 1 0 0 1	0 0 0 1 1	1 1 1 0 1	0 0 1 0 1	1 0 0 0 1
Test821	0.670000241	5	1 1 1 1 1	1 0 0 0 0	1 0 0 0 0	1 1 1 1 0	1 1 0 0 0	1 1 0 0 1
Test822	0.125384505	5	0 1 1 1 0	1 0 0 0 0	0 1 1 0 0	1 1 1 1 1	0 0 1 0 0	0 1 0 0 1
Test823	0.109930675	5	1 0 1 0 0	0 1 1 0 1	0 1 0 1 0	1 0 0 1 0	0 1 0 1 1	0 1 0 1 0
Test824	0.507334163	5	0 0 1 1 1	1 1 0 0 1	1 0 1 0 0	1 1 1 0 0	1 1 0 0 0	0 1 1 1 0
Test825	0.122652856	5	1 0 0 1 1	1 1 0 0 0	1 1 0 1 0	0 1 1 1 1	0 1 0 0 0	1 0 1 1 0
Test826	0.330897337	5	1 1 1 0 0	0 1 1 1 1	1 0 1 1 1	1 1 0 1 1	1 0 1 1 1	0 1 0 0 0
Test827	0.557223153	5	1 1 1 1 0	0 0 0 0 1	1 1 1 0 0	1 0 0 0 0	1 0 0 1 0	0 0 0 0 1
Test828	0.918217673	5	0 1 0 1 0	0 1 0 0 1	1 0 0 0 0	0 1 0 0 1	0 1 0 1 1	1 0 0 0 1
Test829	0.61011361	5	0 1 0 1 1	0 0 0 0 1	1 0 0 0 0	1 0 1 0 0	0 1 1 1 0	0 0 0 0 0
Test830	0.11075122	5	1 1 0 0 0	1 0 1 0 1	1 1 0 1 0	1 1 1 0 1	0 0 0 0 1	0 1 0 1 1
Test831	0.069981124	5	1 0 1 0 0	0 1 0 1 0	1 0 1 0 0	0 0 1 1 0	1 1 1 1 0	1 0 0 1 0
Test832	0.600875648	5	1 1 1 1 1	1 0 0 1 1	1 0 1 1 0	1 0 1 0 1	1 1 1 0 1	1 0 0 1 0
Test833	0.96743693	5	1 0 1 0 0	1 0 1 0 1	0 0 1 1 1	1 0 1 1 0	1 1 0 1 0	0 1 0 1 0
Test834	0.299036996	5	0 0 0 1 1	1 1 1 1 1	0 0 1 1 0	1 0 1 0 0	0 0 0 1 1	0 1 1 0 1
Test835	0.326033468	5	1 1 0 0 1	0 0 0 1 1	0 1 0 0 1	0 0 1 1 0	1 1 0 0 0	0 1 1 0 1
Test836	0.952653601	5	0 0 1 0 1	0 1 0 0 1	1 0 1 1 1	1 0 0 1 1	1 0 1 1 0	1 1 1 1 0
Test837	0.666797179	5	1 1 0 1 0	0 0 1 0 0	0 0 1 1 1	1 0 0 1 0	0 0 0 1 1	0 1 0 0 0
Test838	0.379612321	5	1 0 1 1 1	0 1 0 1 1	0 1 1 1 0	1 0 0 0 1	0 0 1 1 1	0 0 1 0 0
Test839	0.213440773	5	0 0 1 1 0	0 1 1 0 1	1 0 1 0 0	0 0 0 0 1	0 1 1 0 1	1 0 0 1 1
Test840	0.36170765	5	0 0 1 1 1	0 1 0 1 0	1 1 0 0 1	0 0 0 0 1	1 0 0 0 0	0 0 1 0 1
Test841	0.638585181	5	0 1 1 1 1	1 0 1 1 0	0 0 0 0 1	1 1 0 0 0	1 1 1 1 1	1 1 1 1 1
Test842	0.975753398	5	0 0 0 1 0	1 0 0 1 0	1 1 1 0 1	1 1 1 1 1	0 1 0 0 0	1 1 0 1 0
Test843	0.793284008	5	0 0 1 0 1	0 1 0 0 0	1 1 0 0 1	1 1 0 1 0	1 1 0 0 1	1 0 1 1 1
Test844	0.451251469	5	0 0 1 0 0	1 1 1 1 0	0 1 0 0 1	0 1 1 1 0	1 0 0 0 0	0 1 1 0 1
Test845	0.129462389	5	1 1 1 1 1	0 0 1 1 1	1 0 1 1 1	0 1 0 0 0	1 0 0 0 0	1 0 1 1 1
Test846	0.979232257	5	1 0 1 0 0	0 0 1 1 1	0 1 1 1 0	0 1 0 0 0	0 1 0 1 0	1 1 1 1 1
Test847	0.69294115	5	1 0 0 0 1	1 0 1 1 0	1 0 0 0 0	1 1 1 0 1	1 0 0 0 1	1 1 0 1 1
Test848	0.518371065	5	1 1 0 0 1	0 0 0 1 1	1 0 1 0 1	0 0 1 1 1	0 0 1 0 1	0 1 1 0 1
Test849	0.057001438	5	0 0 0 1 1	1 1 0 1 0	1 0 0 0 1	0 1 0 1 0	0 0 0 0 1	0 0 0 1 1
Test850	0.943441077	5	0 1 1 0 1	1 0 1 1 1	0 1 1 0 0	1 0 1 1 1	1 0 0 1 1	1 0 0 1 0
Test851	0.527705189	5	0 0 0 1 0	0 1 0 1 0	1 1 1 0 1	0 1 0 1 0	1 0 0 0 1	0 1 1 1 0
Test852	0.291716639	5	1 0 1 1 1	1 1 1 1 1	1 0 1 0 1	1 1 0 1 0	0 1 0 1 0	0 1 1 0 1
Test853	0.572920036	5	0 1 0 1 0	0 0 0 0 0	0 0 1 1 0	0 0 0 1 1	0 1 1 1 1	0 0 0 0 0
Test854	0.774875975	5	1 0 1 0 1	1 0 1 1 1	1 0 1 1 0	0 0 1 1 1	1 0 1 0 1	0 0 1 1 0
Test855	0.377132115	5	0 1 1 1 1	1 1 0 0 1	0 0 0 0 0	1 0 0 0 1	0 0 0 1 1	0 0 1 0 0
Test856	0.280484662	5	1 0 1 0 1	0 0 1 0 1	1 1 0 0 1	1 1 1 1 0	0 1 0 0 1	1 1 1 1 0
Test857	0.145809669	5	0 1 1 1 0	0 1 1 0 1	0 1 0 1 0	0 1 1 1 1	1 0 1 1 1	1 0 0 0 1
Test858	0.443389637	5	0 1 0 1 0	0 1 1 1 1	1 1 0 0 1	1 1 1 1 0	1 1 0 0 0	1 1 0 1 0
Test859	0.094182579	5	1 1 1 0 1	0 1 0 0 1	1 1 0 1 1	0 0 1 1 1	0 1 0 0 1	0 0 0 0 1
Test860	0.08372758	5	0 1 0 1 1	1 1 0 0 0	0 1 1 0 1	1 1 0 0 1	1 1 0 1 0	1 1 1 0 1
Test861	0.228617856	5	0 0 0 1 0	0 0 1 0 1	0 1 1 1 1	0 0 0 0 0	1 1 1 1 1	1 0 1 1 1
Test862	0.800537895	5	1 1 0 0 0	1 1 0 0 0	1 0 1 0 0	1 1 1 0 1	0 0 0 0 1	0 1 0 0 0
Test863	0.744287589	5	1 0 0 0 1	0 0 0 1 0	1 0 0 1 0	0 0 0 1 1	0 0 0 0 1	0 0 0 1 1
Test864	0.232647403	5	0 0 0 1 1	1 0 1 1 1	1 0 1 0 0	1 0 1 0 0	0 1 1 1 0	1 1 0 1 0
Test865	0.310136909	5	0 0 0 0 1	1 1 1 0 1	0 0 1 0 0	0 0 1 0 1	1 0 0 0 0	0 1 1 0 1
Test866	0.902919572	5	0 0 1 1 0	0 1 1 0 0	0 0 1 1 1	0 0 1 1 0	0 0 1 0 0	0 1 1 1 1
Test867	0.443592275	5	1 1 1 0 0	1 0 0 1 0	1 1 1 1 0	0 1 1 0 0	1 1 0 1 1	0 0 1 1 1
Test868	0.946518936	5	1 1 1 0 0	1 1 0 1 1	0 0 0 0 0	0 1 0 1 0	1 1 0 1 1	1 0 1 1 0
Test869	0.320384439	5	0 1 0 0 1	1 0 0 0 0	1 1 1 1 1	1 0 0 0 1	0 0 0 0 1	1 0 1 1 0
Test870	0.888195603	5	0 0 0 0 0	1 1 0 0 0	1 0 0 0 0	1 1 1 0 1	0 1 1 1 1	1 1 0 1 0
Test871	0.935203533	5	1 1 0 1 0	0 1 0 1 0	0 0 0 1 0	0 0 0 0 0	0 1 1 1 0	1 1 1 0 0
Test872	0.798167444	5	0 0 1 1 1	0 1 0 1 0	1 0 0 1 0	0 0 0 0 0	0 1 0 1 1	1 0 1 0 0
Test873	0.348360248	5	0 0 1 1 0	0 1 1 1 0	0 1 1 1 1	0 0 1 1 0	0 0 1 1 1	0 0 1 1 0
Test874	0.13525545	5	0 0 1 1 1	0 1 1 0 1	1 0 0 1 1	1 1 0 0 0	0 1 1 0 1	0 1 1 0 0
Test875	0.611212432	5	0 0 0 0 1	1 0 0 1 1	0 0 0 0 1	0 0 0 1 1	0 1 1 0 1	1 1 1 0 1
Test876	0.988467007	5	0 1 0 1 0	1 0 0 0 1	1 1 1 1 1	0 1 0 0 0	0 0 0 0 0	0 1 1 0 0
Test877	0.028194655	5	1 0 0 0 1	1 1 1 1 1	1 0 1 1 1	0 0 0 0 0	0 0 0 0 1	1 1 0 0 0
Test878	0.704788571	5	1 1 1 1 0	1 0 1 1 0	1 0 0 1 1	0 0 1 1 1	1 0 1 0 1	0 1 0 0 1
Test879	0.33811288	5	1 0 1 0 1	1 0 1 1 0	1 1 0 1 1	0 1 1 1 1	1 0 1 0 0	0 0 0 1 1
Test880	0.920432596	5	0 0 0 1 1	1 1 1 0 1	0 0 0 1 1	0 0 0 1 1	1 0 0 1 0	0 1 1 0 0
Test881	0.540290892	5	1 0 1 1 0	0 1 1 1 0	1 1 1 0 1	1 1 0 0 0	0 1 0 0 0	1 0 1 0 1
Test882	0.74889116	5	0 1 0 0 1	1 0 1 1 1	0 1 1 1 1	0 0 1 1 1	1 0 1 0 1	0 0 0 1 1
Test883	0.586174903	5	0 1 0 1 1	0 0 0 1 1	0 0 1 1 0	0 1 0 0 1	0 0 1 1 1	0 0 0 0 0
Test884	0.438010694	5	0 0 0 0 0	1 0 0 0 0	1 1 1 0 0	0 0 0 1 0	1 0 0 1 0	1 1 1 0 0
Test885	0.877320182	5	0 0 1 0 0	0 1 1 1 0	1 0 1 0 1	0 0 0 0 0	1 0 1 1 1	0 1 0 0 0
Test886	0.92832872	5	1 0 1 1 1	0 0 0 0 1	1 1 0 0 0	1 0 0 0 0	1 1 1 0 0	0 0 0 1 0
Test887	0.396320866	5	0 1 1 1 1	1 0 1 0 0	1 0 0 1 1	1 1 0 1 1	0 0 1 1 1	1 0 1 0 0
Test888	0.1383592	5	0 1 0 0 1	0 1 0 1 0	1 1 1 0 1	0 0 0 0 1	0 1 1 1 1	1 0 0 0 0
Test889	0.487210055	5	1 0 0 0 0	1 1 0 0 1	1 0 0 1 0	0 1 0 0 1	0 0 1 0 0	1 0 1 1 0
Test890	0.682860008	5	1 0 0 1 1	1 0 0 0 1	1 0 0 0 1	1 0 0 1 0	1 0 0 0 0	1 0 0 0 1
Test891	0.860369451	5	1 1 1 1 0	0 0 1 0 1	0 1 1 0 1	0 0 1 1 0	1 0 0 1 0	0 0 0 1 0
Test892	0.270886203	5	0 0 0 0 0	0 0 1 1 0	0 1 1 1 1	1 1 1 1 0	1 1 1 1 0	0 1 0 0 1
Test893	0.613231922	5	1 0 0 0 0	1 1 0 0 0	0 1 1 1 0	1 0 1 0 0	0 1 0 1 1	1 1 0 0 1
Test894	0.254956558	5	1 1 0 1 1	1 0 0 0 0	0 0 1 1 0	0 1 1 1 0	1 0 0 0 0	1 0 0 1 1
Test895	0.755557432	5	1 1 0 1 0	1 0 1 0 1	0 0 0 0 0	0 0 0 1 0	0 0 0 0 0	0 1 1 0 1
Test896	0.095137036	5	1 0 1 0 1	0 0 0 1 0	0 0 0 1 0	0 0 0 1 0	1 1 1 1 0	0 1 0 0 1
Test897	0.645926058	5	1 0 0 0 1	0 1 0 0 1	0 0 0 0 0	0 0 1 0 0	0 0 0 0 0	1 1 1 0 0
Test898	0.805976915	5	1 0 1 1 0	0 0 0 0 1	1 1 0 1 1	1 0 1 1 1	0 1 1 0 0	1 0 1 1 1
Test899	0.570847401	5	1 0 0 0 1	1 1 1 1 1	0 1 1 0 1	0 0 1 0 0	0 1 0 0 1	0 1 1 1 0
Test900	0.294888601	5	0 1 1 0 1	0 0 0 0 1	1 1 0 0 0	0 1 1 0 0	1 0 0 0 1	0 1 0 0 1
Test901	0.145256106	5	1 1 1 1 0	1 1 1 0 0	0 1 0 0 0	0 0 1 1 0	0 1 0 0 1	0 0 1 0 1
Test902	0.717609262	5	0 1 1 1 1	1 0 1 1 0	0 0 1 0 0	0 1 1 0 1	0 1 0 1 1	1 1 0 1 1
Test903	0.391583672	5	1 0 1 0 1	0 1 1 1 0	1 1 1 0 0	0 1 1 1 0	0 0 1 1 0	0 1 1 1 1
Test904	0.640043296	5	0 1 1 0 1	1 0 1 0 1	1 1 0 1 1	1 1 0 0 1	0 1 1 0 0	1 0 1 1 0
Test905	0.119144197	5	0 0 0 0 1	0 1 1 0 1	0 1 0 1 0	0 0 0 1 1	1 1 0 0 1	1 1 1 0 0
Test906	0.800644603	5	0 1 0 1 0	1 1 1 1 0	1 1 1 0 1	1 0 0 1 1	1 1 0 1 1	0 0 0 0 1
Test907	0.523554981	5	1 0 0 0 1	0 0 1 1 1	0 0 1 1 1	0 1 1 0 1	1 1 0 1 0	0 0 1 1 0
Test908	0.234328172	5	0 0 0 1 0	1 1 0 0 0	1 1 1 0 0	0 0 1 0 0	1 0 1 1 1	1 0 1 0 1
Test909	0.66841291	5	0 0 0 1 0	0 0 0 0 0	1 0 1 1 0	1 1 1 1 1	0 0 0 0 0	0 1 0 1 1
Test910	0.405835976	5	1 0 0 0 0	0 1 1 0 1	1 0 0 1 1	0 0 1 0 0	0 0 1 1 1	0 1 1 0 1
Test911	0.85272088	5	1 1 1 1 0	1 0 0 0 0	1 0 1 0 0	1 1 1 0 1	0 1 1 1 0	0 1 0 0 1
Test912	0.265595593	5	1 1 0 1 1	0 1 1 1 1	1 1 1 1 1	0 0 0 1 0	1 1 0 0 1	1 0 0 0 0
Test913	0.139650151	5	1 1 0 0 0	1 1 0 1 1	0 0 1 1 1	0 0 1 0 1	0 0 0 1 0	0 0 0 1 1
Test914	0.420440257	5	1 1 0 0 0	1 1 0 0 0	1 1 1 1 0	0 1 0 1 1	1 1 1 0 0	0 1 0 0 1
Test915	0.103508619	5	1 1 1 0 1	1 0 1 1 1	1 1 0 1 1	1 1 0 0 0	1 1 1 1 0	1 0 1 1 1
Test916	0.296024762	5	1 1 1 0 1	1 0 0 0 1	1 1 1 1 0	1 0 1 1 1	1 0 1 1 0	1 0 0 1 1
Test917	0.817427981	5	1 1 1 0 1	0 0 1 0 1	1 0 1 0 0	1 0 1 1 0	1 0 0 0 1	0 1 0 1 1
Test918	0.775282865	5	1 0 1 1 1	0 0 0 0 0	0 1 0 0 0	1 1 1 1 1	1 1 1 0 0	1 1 1 0 0
Test919	0.044100137	5	1 1 1 1 0	1 1 1 1 1	0 0 0 0 1	0 0 1 0 1	1 0 0 0 0	1 0 1 0 1
Test920	0.680816364	5	1 0 0 0 0	1 1 0 0 0	0 0 1 0 1	0 1 1 1 1	0 0 0 1 1	0 0 0 0 1
Test921	0.807717005	5	1 0 1 0 1	1 1 1 1 1	1 0 1 0 1	1 0 1 1 1	1 1 1 1 1	1 0 1 1 1
Test922	0.998885027	5	1 1 1 0 1	1 0 1 1 1	1 1 1 0 0	0 0 0 1 0	0 1 1 1 1	1 1 0 1 1
Test923	0.138898439	5	1 1 1 0 1	1 0 0 1 0	0 1 1 1 1	1 1 0 0 1	0 1 0 1 0	1 0 0 1 1
Test924	0.722283043	5	1 0 1 1 1	0 1 0 0 0	1 0 0 0 1	0 1 0 0 1	0 0 1 0 0	0 0 0 1 1
Test925	0.417717631	5	0 1 1 0 0	0 1 1 1 0	1 1 0 1 1	1 1 1 0 1	0 0 0 1 0	0 0 1 1 0
Test926	0.460207112	5	1 0 1 0 1	0 1 0 0 1	1 1 1 0 0	0 0 0 1 1	1 1 1 1 1	1 1 1 0 0
Test927	0.33776232	5	0 1 0 1 1	0 1 1 0 0	0 0 0 0 0	1 1 1 0 0	0 0 1 1 0	1 1 1 0 1
Test928	0.517340776	5	1 0 1 1 1	1 0 0 0 1	1 0 1 0 0	0 0 1 1 0	0 1 1 0 1	1 1 0 0 1
Test929	0.983273023	5	0 0 0 1 1	0 0 1 0 1	1 0 0 1 1	1 1 1 0 1	0 1 1 1 0	0 0 1 1 0
Test930	0.153462786	5	0 0 0 1 0	1 1 0 0 1	0 0 1 1 1	1 1 1 1 1	1 0 1 0 0	1 0 1 1 1
Test931	0.833970373	5	0 1 0 1 1	1 0 1 0 0	1 0 1 0 0	1 1 0 0 1	0 0 0 0 0	1 0 0 1 0
Test932	0.684325133	5	0 1 0 1 1	1 1 1 0 1	0 1 0 0 0	1 1 1 0 0	0 1 0 0 0	0 1 0 1 0
Test933	0.592172801	5	1 0 0 0 1	0 0 1 0 1	1 1 0 0 0	1 0 1 0 1	0 1 1 1 1	1 0 1 1 0
Test934	0.282586234	5	0 1 1 1 0	1 1 1 0 1	1 1 1 0 0	1 1 0 0 0	0 0 0 0 0	1 0 1 1 1
Test935	0.139736619	5	1 1 1 0 0	0 0 0 1 0	0 0 0 1 1	0 0 0 0 1	0 0 0 1 1	1 1 1 1 1
Test936	0.741002396	5	1 0 0 0 1	1 1 1 1 1	0 1 1 0 1	0 1 1 1 1	1 0 0 0 0	1 1 1 0 0
Test937	0.128537107	5	0 0 0 1 1	1 0 0 1 1	1 1 1 0 0	0 1 1 0 1	0 1 0 0 1	0 1 0 0 0
Test938	0.816397193	5	0 1 1 0 1	0 0 0 0 1	1 1 0 0 0	1 1 0 1 0	1 0 1 1 1	1 1 0 0 1
Test939	0.740740958	5	1 1 1 1 1	1 1 0 1 1	1 0 1 1 0	0 0 0 0 1	1 1 1 0 0	0 1 1 1 1
Test940	0.921843554	5	0 1 0 0 0	1 1 1 1 1	0 1 0 0 0	0 0 1 0 1	0 1 1 1 1	1 0 1 0 1
Test941	0.335582244	5	1 1 0 1 1	1 0 0 1 1	1 1 1 1 1	1 1 0 0 0	1 0 1 0 0	1 1 0 1 1
Test942	0.362527448	5	0 1 0 0 0	0 0 1 1 0	0 0 0 0 0	1 1 0 0 0	0 1 1 0 0	1 1 0 1 0
Test943	0.800781954	5	0 0 1 0 1	1 1 0 1 1	0 0 0 0 1	1 1 0 0 1	0 1 0 1 1	0 1 1 0 1
Test944	0.110175239	5	0 0 1 0 1	0 1 0 1 0	0 1 1 1 0	0 1 0 1 0	0 1 1 1 0	0 0 1 0 1
Test945	0.481877282	5	0 1 1 0 1	1 1 1 0 1	0 1 0 0 0	0 1 0 0 1	0 0 0 0 0	1 0 0 0 1
Test946	0.421770796	5	1 1 0 0 0	1 1 1 1 0	0 0 0 0 1	0 1 1 0 1	1 1 0 1 0	1 0 0 0 0
Test947	0.72792978	5	0 0 0 1 1	1 1 0 0 1	0 0 1 0 0	0 0 1 1 1	0 1 0 0 0	1 0 0 0 1
Test948	0.135837065	5	1 1 0 1 0	0 0 1 1 0	0 1 0 0 0	1 1 0 1 1	1 0 0 1 0	1 1 1 0 1
Test949	0.893681043	5	1 0 1 0 1	1 1 1 0 0	1 0 1 0 1	1 1 0 1 0	1 1 0 1 1	1 1 1 0 1
Test950	0.875274551	5	1 1 0 0 1	0 1 1 1 1	1 0 1 0 0	1 1 1 0 1	1 0 1 1 1	0 1 0 0 0
Test951	0.245580191	5	0 1 1 1 0	0 0 0 0 1	1 1 0 0 1	1 1 0 1 1	0 0 1 0 0	0 1 0 0 1
Test952	0.764109574	5	1 0 0 0 1	1 0 1 0 1	1 1 0 0 1	1 0 0 0 0	0 0 1 0 0	0 1 0 0 1
Test953	0.360661597	5	0 0 0 1 0	0 1 0 0 0	1 0 0 0 1	0 1 0 1 0	1 0 0 0 0	0 0 0 0 1
Test954	0.297349124	5	0 1 1 0 0	1 0 0 0 1	0 1 1 1 1	0 1 0 0 1	0 0 0 0 1	1 1 0 1 0
Test955	0.034740178	5	0 1 0 0 1	0 0 1 1 1	0 0 0 1 0	0 0 0 1 0	1 0 1 1 0	1 1 0 0 0
Test956	0.805400203	5	1 1 1 1 1	0 0 0 1 1	1 0 0 1 1	0 0 0 0 0	0 1 0 1 0	0 0 1 0 1
Test957	0.715380717	5	1 1 1 0 1	0 0 0 0 1	0 1 1 0 0	0 0 1 0 0	1 0 0 0 0	0 0 1 0 0
Test958	0.841291854	5	1 1 1 0 0	0 1 0 1 0	0 1 0 0 1	0 0 0 1 1	0 1 0 0 1	1 0 1 0 1
Test959	0.062465672	5	0 0 0 0 1	1 1 1 1 0	1 0 1 1 1	1 0 0 1 1	1 1 0 1 0	0 0 0 0 1
Test960	0.629600084	5	1 1 0 1 1	1 0 0 0 0	0 0 0 1 1	1 0 0 1 0	0 1 1 1 1	1 0 1 0 1
Test961	0.737762769	5	1 1 0 0 0	0 0 1 0 1	0 1 0 1 1	1 1 0 1 1	0 1 1 1 1	0 0 0 1 0
Test962	0.08978986	5	1 1 0 0 1	1 0 0 0 1	1 0 0 1 1	1 0 0 1 0	0 0 1 0 0	0 1 1 0 1
Test963	0.012807741	5	0 1 0 0 1	0 0 0 1 0	1 0 0 0 1	0 1 0 1 1	1 0 0 1 0	0 0 0 1 1
Test964	0.764835837	5	1 0 0 0 0	1 1 1 1 0	1 0 1 1 0	0 0 0 1 1	0 0 1 0 0	1 1 1 1 1
Test965	0.988733595	5	1 0 0 0 1	0 0 1 1 1	1 1 0 0 1	0 1 1 0 1	1 1 1 0 1	1 1 1 1 1
